Status,Category,Subtopic,Problem #,Problem Name,Topics,Est Time,XP,Open Link
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.3 — Prime Numbers & Sieve,1295D,Same GCDs,"math, number theory",60,55,https://codeforces.com/problemset/problem/1295/D
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.3 — Prime Numbers & Sieve,1475G,Strange Beauty,"dp, math, number theory, sortings",60,55,https://codeforces.com/problemset/problem/1475/G
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.4 — Modular Arithmetic,337C,Quiz,"binary search, greedy, math, matrices, number theory",40,35,https://codeforces.com/problemset/problem/337/C
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.4 — Modular Arithmetic,451E,Devu and Flowers,"bitmasks, combinatorics, number theory",120,110,https://codeforces.com/problemset/problem/451/E
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.4 — Modular Arithmetic,584B,Kolya and Tanya ,combinatorics,40,35,https://codeforces.com/problemset/problem/584/B
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.4 — Modular Arithmetic,622F,The Sum of the k-th Powers,math,180,150,https://codeforces.com/problemset/problem/622/F
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.4 — Modular Arithmetic,895C,Square Subsets,"bitmasks, combinatorics, dp, math",90,80,https://codeforces.com/problemset/problem/895/C
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.4 — Modular Arithmetic,1096D,Easy Problem,dp,60,55,https://codeforces.com/problemset/problem/1096/D
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.4 — Modular Arithmetic,1359E,Modular Stability,"combinatorics, math, number theory",90,80,https://codeforces.com/problemset/problem/1359/E
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.4 — Modular Arithmetic,1452D,Radio Towers,"combinatorics, dp, math",40,35,https://codeforces.com/problemset/problem/1452/D
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.5 — Combinatorics,294C,Shaass and Lights,"combinatorics, number theory",60,55,https://codeforces.com/problemset/problem/294/C
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.5 — Combinatorics,300C,Beautiful Numbers,"brute force, combinatorics",60,55,https://codeforces.com/problemset/problem/300/C
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.5 — Combinatorics,553A,Kyoya and Colored Balls,"combinatorics, dp, math",40,35,https://codeforces.com/problemset/problem/553/A
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.5 — Combinatorics,869C,The Intriguing Obsession,"combinatorics, dp, math",60,55,https://codeforces.com/problemset/problem/869/C
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.5 — Combinatorics,888D,Almost Identity Permutations,"combinatorics, dp, math",40,35,https://codeforces.com/problemset/problem/888/D
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.5 — Combinatorics,1091D,New Year and the Permutation Concatenation,"combinatorics, dp, math",60,55,https://codeforces.com/problemset/problem/1091/D
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.5 — Combinatorics,1312D,Count the Arrays,"combinatorics, math",60,55,https://codeforces.com/problemset/problem/1312/D
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.5 — Combinatorics,1420D,Rescue Nibel!,"combinatorics, data structures, sortings",60,55,https://codeforces.com/problemset/problem/1420/D
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.5 — Combinatorics,1545B,AquaMoon and Chess,"combinatorics, math",60,55,https://codeforces.com/problemset/problem/1545/B
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.5 — Combinatorics,1717D,Madoka and The Corruption Scheme,"combinatorics, constructive algorithms, greedy, math",60,55,https://codeforces.com/problemset/problem/1717/D
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.6 — Inclusion–Exclusion / Number Theory,547C,Mike and Foam,"bitmasks, combinatorics, dp, math, number theory",120,110,https://codeforces.com/problemset/problem/547/C
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.6 — Inclusion–Exclusion / Number Theory,803F,Coprime Subsequences,"bitmasks, combinatorics, number theory",90,80,https://codeforces.com/problemset/problem/803/F
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.6 — Inclusion–Exclusion / Number Theory,900D,Unusual Sequences,"bitmasks, combinatorics, dp, math, number theory",90,80,https://codeforces.com/problemset/problem/900/D
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.6 — Inclusion–Exclusion / Number Theory,915G,Coprime Arrays,"math, number theory",120,110,https://codeforces.com/problemset/problem/915/G
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.6 — Inclusion–Exclusion / Number Theory,986F,Oppa Funcan Style Remastered,"graphs, math, number theory, shortest paths",240,220,https://codeforces.com/problemset/problem/986/F
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.6 — Inclusion–Exclusion / Number Theory,1559E,Mocha and Stars,"combinatorics, dp, fft, math, number theory",90,80,https://codeforces.com/problemset/problem/1559/E
Unsolved,KINGDOM 8 — THE KINGDOM OF MATHEMATICS & NUMBER THEORY,Pattern 8.6 — Inclusion–Exclusion / Number Theory,1750D,Count GCD,"combinatorics, math, number theory",60,55,https://codeforces.com/problemset/problem/1750/D
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.1 — Basic Recursion,448A,Rewards,implementation,15,10,https://codeforces.com/problemset/problem/448/A
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.1 — Basic Recursion,448C,Painting Fence,"divide and conquer, dp, greedy",60,55,https://codeforces.com/problemset/problem/448/C
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.1 — Basic Recursion,559B,Equivalent Strings,"divide and conquer, hashing, sortings, strings",60,55,https://codeforces.com/problemset/problem/559/B
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.1 — Basic Recursion,750C,New Year and Rating,"binary search, greedy, math",40,35,https://codeforces.com/problemset/problem/750/C
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.1 — Basic Recursion,863C,1-2-3,"graphs, implementation",60,55,https://codeforces.com/problemset/problem/863/C
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.1 — Basic Recursion,1030C,Vasya and Golden Ticket,implementation,25,20,https://codeforces.com/problemset/problem/1030/C
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.1 — Basic Recursion,1174B,Ehab Is an Odd Person,sortings,25,20,https://codeforces.com/problemset/problem/1174/B
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.1 — Basic Recursion,1363C,Game On Leaves,"games, trees",40,35,https://codeforces.com/problemset/problem/1363/C
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.1 — Basic Recursion,1454E,Number of Simple Paths,"combinatorics, dfs and similar, graphs, trees",90,80,https://codeforces.com/problemset/problem/1454/E
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.2 — Brute Force with Backtracking,525B,Pasha and String,"constructive algorithms, greedy, math, strings",40,35,https://codeforces.com/problemset/problem/525/B
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.2 — Brute Force with Backtracking,525C,Ilya and Sticks,"greedy, math, sortings",40,35,https://codeforces.com/problemset/problem/525/C
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.2 — Brute Force with Backtracking,550B,Preparing Olympiad,"bitmasks, brute force",40,35,https://codeforces.com/problemset/problem/550/B
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.2 — Brute Force with Backtracking,580C,Kefa and Park,"dfs and similar, graphs, trees",40,35,https://codeforces.com/problemset/problem/580/C
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.2 — Brute Force with Backtracking,750D,New Year and Fireworks,"brute force, data structures, dfs and similar, dp, implementation",60,55,https://codeforces.com/problemset/problem/750/D
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.2 — Brute Force with Backtracking,864C,Bus,"greedy, implementation, math",40,35,https://codeforces.com/problemset/problem/864/C
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.2 — Brute Force with Backtracking,903D,Almost Difference,"data structures, math",90,80,https://codeforces.com/problemset/problem/903/D
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.2 — Brute Force with Backtracking,996C,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,https://codeforces.com/problemset/problem/996/C
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.2 — Brute Force with Backtracking,1059B,Forgery,implementation,25,20,https://codeforces.com/problemset/problem/1059/B
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.2 — Brute Force with Backtracking,1182C,Beautiful Lyrics,"data structures, greedy, strings",60,55,https://codeforces.com/problemset/problem/1182/C
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.2 — Brute Force with Backtracking,1243B2,Character Swap (Hard Version),strings,40,35,https://codeforces.com/problemset/problem/1243/B2
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.2 — Brute Force with Backtracking,1301A,Three Strings,"implementation, strings",15,10,https://codeforces.com/problemset/problem/1301/A
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.2 — Brute Force with Backtracking,1385D,a-Good String,"bitmasks, brute force, divide and conquer, dp, implementation",40,35,https://codeforces.com/problemset/problem/1385/D
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.2 — Brute Force with Backtracking,1450B,Balls of Steel,"brute force, geometry, greedy",15,10,https://codeforces.com/problemset/problem/1450/B
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.2 — Brute Force with Backtracking,1501C,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,https://codeforces.com/problemset/problem/1501/C
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.3 — Generate All Possibilities,1189A,Keanu Reeves,strings,15,10,https://codeforces.com/problemset/problem/1189/A
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.3 — Generate All Possibilities,1225C,p-binary,"bitmasks, brute force, math",40,35,https://codeforces.com/problemset/problem/1225/C
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.3 — Generate All Possibilities,1266C,Diverse Matrix,"constructive algorithms, greedy, math, number theory",40,35,https://codeforces.com/problemset/problem/1266/C
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.3 — Generate All Possibilities,1366C,Palindromic Paths,"greedy, math",40,35,https://codeforces.com/problemset/problem/1366/C
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.3 — Generate All Possibilities,1453C,Triangles,"greedy, implementation",60,55,https://codeforces.com/problemset/problem/1453/C
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.3 — Generate All Possibilities,1492D,Genius's Gambit,"bitmasks, constructive algorithms, greedy, math",60,55,https://codeforces.com/problemset/problem/1492/D
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.4 — Recursive Divide Construction,873D,Merge Sort,"constructive algorithms, divide and conquer",60,55,https://codeforces.com/problemset/problem/873/D
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.4 — Recursive Divide Construction,1114E,Arithmetic Progression,"binary search, interactive, number theory, probabilities",90,80,https://codeforces.com/problemset/problem/1114/E
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.4 — Recursive Divide Construction,1283D,Christmas Trees,"graphs, greedy, shortest paths",60,55,https://codeforces.com/problemset/problem/1283/D
Unsolved,KINGDOM 9 — THE KINGDOM OF RECURSION & BACKTRACKING,Pattern 9.4 — Recursive Divide Construction,1408E,Avoid Rainbow Cycles,"data structures, dsu, graphs, greedy, sortings, trees",120,110,https://codeforces.com/problemset/problem/1408/E
Unsolved,KINGDOM 10 — THE KINGDOM OF STACK & MONOTONIC STACK,Pattern 10.1 — Basic Stack,56E,Domino Principle,"binary search, data structures, sortings",90,80,https://codeforces.com/problemset/problem/56/E
Unsolved,KINGDOM 10 — THE KINGDOM OF STACK & MONOTONIC STACK,Pattern 10.1 — Basic Stack,343B,Alternating Current,"data structures, greedy, implementation",40,35,https://codeforces.com/problemset/problem/343/B
Unsolved,KINGDOM 10 — THE KINGDOM OF STACK & MONOTONIC STACK,Pattern 10.1 — Basic Stack,847B,Preparing for Merge Sort,"binary search, data structures",40,35,https://codeforces.com/problemset/problem/847/B
Unsolved,KINGDOM 10 — THE KINGDOM OF STACK & MONOTONIC STACK,Pattern 10.1 — Basic Stack,1003A,Polycarp's Pockets,implementation,15,10,https://codeforces.com/problemset/problem/1003/A
Unsolved,KINGDOM 10 — THE KINGDOM OF STACK & MONOTONIC STACK,Pattern 10.1 — Basic Stack,1073B,Vasya and Books,"implementation, math",15,10,https://codeforces.com/problemset/problem/1073/B
Unsolved,KINGDOM 10 — THE KINGDOM OF STACK & MONOTONIC STACK,Pattern 10.1 — Basic Stack,1092D1,Great Vova Wall (Version 1),"greedy, implementation, math",90,80,https://codeforces.com/problemset/problem/1092/D1
Unsolved,KINGDOM 10 — THE KINGDOM OF STACK & MONOTONIC STACK,Pattern 10.1 — Basic Stack,1092D2,Great Vova Wall (Version 2),"data structures, implementation",90,80,https://codeforces.com/problemset/problem/1092/D2
Unsolved,KINGDOM 10 — THE KINGDOM OF STACK & MONOTONIC STACK,Pattern 10.1 — Basic Stack,1154E,Two Teams,"data structures, implementation, sortings",60,55,https://codeforces.com/problemset/problem/1154/E
Unsolved,KINGDOM 10 — THE KINGDOM OF STACK & MONOTONIC STACK,Pattern 10.1 — Basic Stack,1263C,Everyone is a Winner!,"binary search, math, meet-in-the-middle, number theory",40,35,https://codeforces.com/problemset/problem/1263/C
Unsolved,KINGDOM 10 — THE KINGDOM OF STACK & MONOTONIC STACK,Pattern 10.1 — Basic Stack,1375C,Element Extermination,"constructive algorithms, data structures, greedy",40,35,https://codeforces.com/problemset/problem/1375/C
Unsolved,KINGDOM 10 — THE KINGDOM OF STACK & MONOTONIC STACK,Pattern 10.1 — Basic Stack,1445A,Array Rearrangment,"greedy, sortings",15,10,https://codeforces.com/problemset/problem/1445/A
Unsolved,KINGDOM 10 — THE KINGDOM OF STACK & MONOTONIC STACK,Pattern 10.1 — Basic Stack,1462B,Last Year's Substring,"dp, implementation, strings",15,10,https://codeforces.com/problemset/problem/1462/B
Unsolved,KINGDOM 10 — THE KINGDOM OF STACK & MONOTONIC STACK,Pattern 10.2 — Parentheses,5C,Longest Regular Bracket Sequence,"constructive algorithms, data structures, dp, greedy, sortings, strings",60,55,https://codeforces.com/problemset/problem/5/C
Unsolved,KINGDOM 10 — THE KINGDOM OF STACK & MONOTONIC STACK,Pattern 10.2 — Parentheses,26B,Regular Bracket Sequence,greedy,40,35,https://codeforces.com/problemset/problem/26/B
Unsolved,KINGDOM 10 — THE KINGDOM OF STACK & MONOTONIC STACK,Pattern 10.2 — Parentheses,380C,Sereja and Brackets,"data structures, schedules",90,80,https://codeforces.com/problemset/problem/380/C
Unsolved,KINGDOM 10 — THE KINGDOM OF STACK & MONOTONIC STACK,Pattern 10.2 — Parentheses,1095E,Almost Regular Bracket Sequence,implementation,60,55,https://codeforces.com/problemset/problem/1095/E
Unsolved,KINGDOM 10 — THE KINGDOM OF STACK & MONOTONIC STACK,Pattern 10.2 — Parentheses,1153C,Serval and Parenthesis Sequence,"greedy, strings",60,55,https://codeforces.com/problemset/problem/1153/C
Unsolved,KINGDOM 10 — THE KINGDOM OF STACK & MONOTONIC STACK,Pattern 10.2 — Parentheses,1305B,Kuroni and Simple Strings,"constructive algorithms, greedy, strings, two pointers",25,20,https://codeforces.com/problemset/problem/1305/B
Unsolved,KINGDOM 10 — THE KINGDOM OF STACK & MONOTONIC STACK,Pattern 10.2 — Parentheses,1452C,Two Brackets,greedy,15,10,https://codeforces.com/problemset/problem/1452/C
Unsolved,KINGDOM 10 — THE KINGDOM OF STACK & MONOTONIC STACK,Pattern 10.2 — Parentheses,1578H,Higher Order Functions,"implementation, strings",60,55,https://codeforces.com/problemset/problem/1578/H
Unsolved,KINGDOM 10 — THE KINGDOM OF STACK & MONOTONIC STACK,Pattern 10.3 — Monotonic Stack,547B,Mike and Feet,"binary search, data structures, dp, dsu",60,55,https://codeforces.com/problemset/problem/547/B
Unsolved,KINGDOM 10 — THE KINGDOM OF STACK & MONOTONIC STACK,Pattern 10.3 — Monotonic Stack,817D,Imbalanced Array,"data structures, divide and conquer, dsu, sortings",60,55,https://codeforces.com/problemset/problem/817/D
Unsolved,KINGDOM 10 — THE KINGDOM OF STACK & MONOTONIC STACK,Pattern 10.3 — Monotonic Stack,920F,SUM and REPLACE,"brute force, data structures, dsu, number theory",90,80,https://codeforces.com/problemset/problem/920/F
Unsolved,KINGDOM 10 — THE KINGDOM OF STACK & MONOTONIC STACK,Pattern 10.3 — Monotonic Stack,1156E,Special Segments of Permutation,"data structures, divide and conquer, dsu, two pointers",90,80,https://codeforces.com/problemset/problem/1156/E
Unsolved,KINGDOM 10 — THE KINGDOM OF STACK & MONOTONIC STACK,Pattern 10.3 — Monotonic Stack,1237D,Balanced Playlist,"binary search, data structures, implementation",90,80,https://codeforces.com/problemset/problem/1237/D
Unsolved,KINGDOM 10 — THE KINGDOM OF STACK & MONOTONIC STACK,Pattern 10.3 — Monotonic Stack,1313C2,Skyscrapers (hard version),"data structures, dp, greedy",60,55,https://codeforces.com/problemset/problem/1313/C2
Unsolved,KINGDOM 10 — THE KINGDOM OF STACK & MONOTONIC STACK,Pattern 10.3 — Monotonic Stack,1503C,Travelling Salesman Problem,"binary search, data structures, dp, greedy, shortest paths, sortings, two pointers",90,80,https://codeforces.com/problemset/problem/1503/C
Unsolved,KINGDOM 10 — THE KINGDOM OF STACK & MONOTONIC STACK,Pattern 10.3 — Monotonic Stack,1795E,Explosions?,"binary search, data structures, dp, greedy, math",90,80,https://codeforces.com/problemset/problem/1795/E
Unsolved,KINGDOM 10 — THE KINGDOM OF STACK & MONOTONIC STACK,Pattern 10.5 — Stack + Greedy,1239D,Catowice City,"2-sat, dfs and similar, graph matchings, graphs",120,110,https://codeforces.com/problemset/problem/1239/D
Unsolved,KINGDOM 10 — THE KINGDOM OF STACK & MONOTONIC STACK,Pattern 10.5 — Stack + Greedy,1381B,Unmerge,dp,60,55,https://codeforces.com/problemset/problem/1381/B
Unsolved,KINGDOM 11 — THE KINGDOM OF QUEUE & DEQUE,Pattern 11.1 — Queue Simulation,1238B,Kill `Em All,"greedy, sortings",25,20,https://codeforces.com/problemset/problem/1238/B
Unsolved,KINGDOM 11 — THE KINGDOM OF QUEUE & DEQUE,Pattern 11.1 — Queue Simulation,939C,Convenient For Everybody,"binary search, two pointers",40,35,https://codeforces.com/problemset/problem/939/C
Unsolved,KINGDOM 11 — THE KINGDOM OF QUEUE & DEQUE,Pattern 11.1 — Queue Simulation,920A,Water The Garden,implementation,15,10,https://codeforces.com/problemset/problem/920/A
Unsolved,KINGDOM 11 — THE KINGDOM OF QUEUE & DEQUE,Pattern 11.1 — Queue Simulation,978D,Almost Arithmetic Progression,"brute force, implementation, math",40,35,https://codeforces.com/problemset/problem/978/D
Unsolved,KINGDOM 11 — THE KINGDOM OF QUEUE & DEQUE,Pattern 11.1 — Queue Simulation,1015C,Songs Compression,sortings,25,20,https://codeforces.com/problemset/problem/1015/C
Unsolved,KINGDOM 11 — THE KINGDOM OF QUEUE & DEQUE,Pattern 11.1 — Queue Simulation,1104B,Game with string,"data structures, implementation, math",25,20,https://codeforces.com/problemset/problem/1104/B
Unsolved,KINGDOM 11 — THE KINGDOM OF QUEUE & DEQUE,Pattern 11.1 — Queue Simulation,1195B,Sport Mafia,"binary search, brute force, math",15,10,https://codeforces.com/problemset/problem/1195/B
Unsolved,KINGDOM 11 — THE KINGDOM OF QUEUE & DEQUE,Pattern 11.1 — Queue Simulation,1287A,Angry Students,"greedy, implementation",15,10,https://codeforces.com/problemset/problem/1287/A
Unsolved,KINGDOM 11 — THE KINGDOM OF QUEUE & DEQUE,Pattern 11.1 — Queue Simulation,1367B,Even Array,"greedy, math",15,10,https://codeforces.com/problemset/problem/1367/B
Unsolved,KINGDOM 11 — THE KINGDOM OF QUEUE & DEQUE,Pattern 11.1 — Queue Simulation,1511A,Review Site,greedy,15,10,https://codeforces.com/problemset/problem/1511/A
Unsolved,KINGDOM 11 — THE KINGDOM OF QUEUE & DEQUE,Pattern 11.2 — Deque,1294D,MEX maximizing,"data structures, greedy, implementation, math",40,35,https://codeforces.com/problemset/problem/1294/D
Unsolved,KINGDOM 11 — THE KINGDOM OF QUEUE & DEQUE,Pattern 11.2 — Deque,1353E,K-periodic Garland,"brute force, dp, greedy",60,55,https://codeforces.com/problemset/problem/1353/E
Unsolved,KINGDOM 11 — THE KINGDOM OF QUEUE & DEQUE,Pattern 11.2 — Deque,1393C,Pinkie Pie Eats Patty-cakes,"constructive algorithms, greedy, math, sortings",60,55,https://codeforces.com/problemset/problem/1393/C
Unsolved,KINGDOM 11 — THE KINGDOM OF QUEUE & DEQUE,Pattern 11.2 — Deque,1438B,Valerii Against Everyone,"constructive algorithms, data structures, greedy, sortings",15,10,https://codeforces.com/problemset/problem/1438/B
Unsolved,KINGDOM 11 — THE KINGDOM OF QUEUE & DEQUE,Pattern 11.2 — Deque,1469C,Building a Fence,"dp, greedy, implementation, two pointers",40,35,https://codeforces.com/problemset/problem/1469/C
Unsolved,KINGDOM 11 — THE KINGDOM OF QUEUE & DEQUE,Pattern 11.2 — Deque,1512C,A-B Palindrome,"constructive algorithms, implementation, strings",25,20,https://codeforces.com/problemset/problem/1512/C
Unsolved,KINGDOM 11 — THE KINGDOM OF QUEUE & DEQUE,Pattern 11.2 — Deque,1547D,Co-growing Sequence,"bitmasks, constructive algorithms, greedy",25,20,https://codeforces.com/problemset/problem/1547/D
Unsolved,KINGDOM 11 — THE KINGDOM OF QUEUE & DEQUE,Pattern 11.2 — Deque,1574D,The Strongest Build,"binary search, brute force, data structures, dfs and similar, graphs, greedy, hashing, implementation",90,80,https://codeforces.com/problemset/problem/1574/D
Unsolved,KINGDOM 11 — THE KINGDOM OF QUEUE & DEQUE,Pattern 11.3 — Monotonic Queue,372C,Watching Fireworks is Fun,"data structures, dp, math",90,80,https://codeforces.com/problemset/problem/372/C
Unsolved,KINGDOM 11 — THE KINGDOM OF QUEUE & DEQUE,Pattern 11.3 — Monotonic Queue,445A,DZY Loves Chessboard,"dfs and similar, implementation",25,20,https://codeforces.com/problemset/problem/445/A
Unsolved,KINGDOM 11 — THE KINGDOM OF QUEUE & DEQUE,Pattern 11.3 — Monotonic Queue,939F,Cutlet,"data structures, dp",120,110,https://codeforces.com/problemset/problem/939/F
Unsolved,KINGDOM 11 — THE KINGDOM OF QUEUE & DEQUE,Pattern 11.3 — Monotonic Queue,1077F1,Pictures with Kittens (easy version),dp,60,55,https://codeforces.com/problemset/problem/1077/F1
Unsolved,KINGDOM 11 — THE KINGDOM OF QUEUE & DEQUE,Pattern 11.3 — Monotonic Queue,1077F2,Pictures with Kittens (hard version),"data structures, dp",90,80,https://codeforces.com/problemset/problem/1077/F2
Unsolved,KINGDOM 11 — THE KINGDOM OF QUEUE & DEQUE,Pattern 11.3 — Monotonic Queue,1485C,Floor and Mod,"binary search, brute force, math, number theory",60,55,https://codeforces.com/problemset/problem/1485/C
Unsolved,KINGDOM 11 — THE KINGDOM OF QUEUE & DEQUE,Pattern 11.4 — Queue + BFS Style,796D,Police Stations,"constructive algorithms, dfs and similar, dp, graphs, shortest paths, trees",90,80,https://codeforces.com/problemset/problem/796/D
Unsolved,KINGDOM 11 — THE KINGDOM OF QUEUE & DEQUE,Pattern 11.4 — Queue + BFS Style,877D,Olya and Energy Drinks,"data structures, dfs and similar, graphs, shortest paths",90,80,https://codeforces.com/problemset/problem/877/D
Unsolved,KINGDOM 11 — THE KINGDOM OF QUEUE & DEQUE,Pattern 11.4 — Queue + BFS Style,986A,Fair,"graphs, greedy, number theory, shortest paths",40,35,https://codeforces.com/problemset/problem/986/A
Unsolved,KINGDOM 11 — THE KINGDOM OF QUEUE & DEQUE,Pattern 11.4 — Queue + BFS Style,1272E,Nearest Opposite Parity,"dfs and similar, graphs, shortest paths",60,55,https://codeforces.com/problemset/problem/1272/E
Unsolved,KINGDOM 11 — THE KINGDOM OF QUEUE & DEQUE,Pattern 11.4 — Queue + BFS Style,1294F,Three Paths on a Tree,"dfs and similar, dp, greedy, trees",90,80,https://codeforces.com/problemset/problem/1294/F
Unsolved,KINGDOM 11 — THE KINGDOM OF QUEUE & DEQUE,Pattern 11.4 — Queue + BFS Style,1344B,Monopole Magnets,"constructive algorithms, dfs and similar, dsu, graphs",90,80,https://codeforces.com/problemset/problem/1344/B
Unsolved,KINGDOM 11 — THE KINGDOM OF QUEUE & DEQUE,Pattern 11.4 — Queue + BFS Style,1486E,Paired Payment,"binary search, brute force, constructive algorithms, dp, flows, graphs, shortest paths",90,80,https://codeforces.com/problemset/problem/1486/E
Unsolved,KINGDOM 12 — THE KINGDOM OF LINKED LIST & SIMULATION,Pattern 12.1 — Simple Simulation,722C,Destroying Array,"data structures, dsu",40,35,https://codeforces.com/problemset/problem/722/C
Unsolved,KINGDOM 12 — THE KINGDOM OF LINKED LIST & SIMULATION,Pattern 12.1 — Simple Simulation,863D,Yet Another Array Queries Problem,"data structures, implementation",60,55,https://codeforces.com/problemset/problem/863/D
Unsolved,KINGDOM 12 — THE KINGDOM OF LINKED LIST & SIMULATION,Pattern 12.1 — Simple Simulation,1008B,Turn the Rectangles,"greedy, sortings",15,10,https://codeforces.com/problemset/problem/1008/B
