missing_type,section,practice_path,problem_code,problem_name,official_url,lesson
missing_metadata,Company Based Questions,Deloitte NLA Questions,ISHYNF18,Momentum LinkedList,https://www.codechef.com/problems/ISHYNF18,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,ISHYNF21,String Rotation Check,https://www.codechef.com/problems/ISHYNF21,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,ISHYNF21,String Rotation Check,https://www.codechef.com/problems/ISHYNF21,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,ISHYNF22,Messy Sentence Word Count,https://www.codechef.com/problems/ISHYNF22,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,ISHYNF22,Messy Sentence Word Count,https://www.codechef.com/problems/ISHYNF22,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,ISHYNF23,Balanced Brackets,https://www.codechef.com/problems/ISHYNF23,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,ISHYNF23,Balanced Brackets,https://www.codechef.com/problems/ISHYNF23,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,MISSINPERM,Missing number in permutation,https://www.codechef.com/problems/MISSINPERM,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,MISSINPERM,Missing number in permutation,https://www.codechef.com/problems/MISSINPERM,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,TWOSUMM,Chef and Pair of Elements,https://www.codechef.com/problems/TWOSUMM,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,TWOSUMM,Chef and Pair of Elements,https://www.codechef.com/problems/TWOSUMM,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,GCYCLEDFS,Cycle in Undirected Graph,https://www.codechef.com/problems/GCYCLEDFS,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,GCYCLEDFS,Cycle in Undirected Graph,https://www.codechef.com/problems/GCYCLEDFS,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,ROTATEARRAY,Rotate the array,https://www.codechef.com/problems/ROTATEARRAY,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,ROTATEARRAY,Rotate the array,https://www.codechef.com/problems/ROTATEARRAY,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,ISHYNF01,Odd Sum Subarrays,https://www.codechef.com/problems/ISHYNF01,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,ISHYNF01,Odd Sum Subarrays,https://www.codechef.com/problems/ISHYNF01,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,ISHYNF03,Longest Palindromic Substring,https://www.codechef.com/problems/ISHYNF03,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,ISHYNF03,Longest Palindromic Substring,https://www.codechef.com/problems/ISHYNF03,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,ISHYNF05,Merge K Sorted Arrays,https://www.codechef.com/problems/ISHYNF05,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,ISHYNF05,Merge K Sorted Arrays,https://www.codechef.com/problems/ISHYNF05,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,ISHYNF06,Kth Largest Element,https://www.codechef.com/problems/ISHYNF06,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,ISHYNF06,Kth Largest Element,https://www.codechef.com/problems/ISHYNF06,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,ISHYNF08,Longest Increasing Subsequence,https://www.codechef.com/problems/ISHYNF08,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,ISHYNF08,Longest Increasing Subsequence,https://www.codechef.com/problems/ISHYNF08,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,ISHYNF09,Subarray Sum with One Deletion,https://www.codechef.com/problems/ISHYNF09,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,ISHYNF09,Subarray Sum with One Deletion,https://www.codechef.com/problems/ISHYNF09,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,RTLL,Reverse a Linked List,https://www.codechef.com/problems/RTLL,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,CASS34,Prime Check,https://www.codechef.com/problems/CASS34,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,CASS34,Prime Check,https://www.codechef.com/problems/CASS34,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,ISHYNF19,Lazy Strings,https://www.codechef.com/problems/ISHYNF19,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,ISHYNF19,Lazy Strings,https://www.codechef.com/problems/ISHYNF19,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,ISHYNF20,Unique Permutations,https://www.codechef.com/problems/ISHYNF20,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,ISHYNF20,Unique Permutations,https://www.codechef.com/problems/ISHYNF20,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,ISHYNF07,Counting Inversions,https://www.codechef.com/problems/ISHYNF07,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,ISHYNF07,Counting Inversions,https://www.codechef.com/problems/ISHYNF07,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL01,"Speed, Time and Distance - I",https://www.codechef.com/problems/AAKCGL01,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL01,"Speed, Time and Distance - I",https://www.codechef.com/problems/AAKCGL01,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL02,"Speed, Time and Distance - II",https://www.codechef.com/problems/AAKCGL02,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL02,"Speed, Time and Distance - II",https://www.codechef.com/problems/AAKCGL02,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL03,Pipe and Cistern,https://www.codechef.com/problems/AAKCGL03,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL03,Pipe and Cistern,https://www.codechef.com/problems/AAKCGL03,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL04,Ratio and Proportion,https://www.codechef.com/problems/AAKCGL04,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL04,Ratio and Proportion,https://www.codechef.com/problems/AAKCGL04,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL05,Time and Work,https://www.codechef.com/problems/AAKCGL05,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL05,Time and Work,https://www.codechef.com/problems/AAKCGL05,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL06,Percentage,https://www.codechef.com/problems/AAKCGL06,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL06,Percentage,https://www.codechef.com/problems/AAKCGL06,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL07,Compound Interest Installment,https://www.codechef.com/problems/AAKCGL07,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL07,Compound Interest Installment,https://www.codechef.com/problems/AAKCGL07,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL08,Mixture and Allegation,https://www.codechef.com/problems/AAKCGL08,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL08,Mixture and Allegation,https://www.codechef.com/problems/AAKCGL08,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL09,Inscribed Square in a Circle,https://www.codechef.com/problems/AAKCGL09,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL09,Inscribed Square in a Circle,https://www.codechef.com/problems/AAKCGL09,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL10,HCF of Quadratic Equations,https://www.codechef.com/problems/AAKCGL10,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL10,HCF of Quadratic Equations,https://www.codechef.com/problems/AAKCGL10,Numerical Ability Problems - Past Years Numerical Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,CJACIF01,Unchanged Digits After Rearrangement,https://www.codechef.com/problems/CJACIF01,Reasoning Ability Problems - Past Years Reasoning Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,CJACIF01,Unchanged Digits After Rearrangement,https://www.codechef.com/problems/CJACIF01,Reasoning Ability Problems - Past Years Reasoning Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,CJACIF02,Distance from the Starting Point,https://www.codechef.com/problems/CJACIF02,Reasoning Ability Problems - Past Years Reasoning Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,CJACIF02,Distance from the Starting Point,https://www.codechef.com/problems/CJACIF02,Reasoning Ability Problems - Past Years Reasoning Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,CJACIF04,Find the Odd One Out,https://www.codechef.com/problems/CJACIF04,Reasoning Ability Problems - Past Years Reasoning Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,CJACIF04,Find the Odd One Out,https://www.codechef.com/problems/CJACIF04,Reasoning Ability Problems - Past Years Reasoning Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,CJACIF05,Digit Swap,https://www.codechef.com/problems/CJACIF05,Reasoning Ability Problems - Past Years Reasoning Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,CJACIF05,Digit Swap,https://www.codechef.com/problems/CJACIF05,Reasoning Ability Problems - Past Years Reasoning Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,CJACIF06,Next Term in Letter Series,https://www.codechef.com/problems/CJACIF06,Reasoning Ability Problems - Past Years Reasoning Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,CJACIF06,Next Term in Letter Series,https://www.codechef.com/problems/CJACIF06,Reasoning Ability Problems - Past Years Reasoning Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,CJACIF07,Guessing Birthday,https://www.codechef.com/problems/CJACIF07,Reasoning Ability Problems - Past Years Reasoning Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,CJACIF07,Guessing Birthday,https://www.codechef.com/problems/CJACIF07,Reasoning Ability Problems - Past Years Reasoning Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,CJACIF08,Symbolic Arithmetic Operations,https://www.codechef.com/problems/CJACIF08,Reasoning Ability Problems - Past Years Reasoning Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,CJACIF08,Symbolic Arithmetic Operations,https://www.codechef.com/problems/CJACIF08,Reasoning Ability Problems - Past Years Reasoning Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,CJACIF09,Coding-Decoding,https://www.codechef.com/problems/CJACIF09,Reasoning Ability Problems - Past Years Reasoning Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,CJACIF09,Coding-Decoding,https://www.codechef.com/problems/CJACIF09,Reasoning Ability Problems - Past Years Reasoning Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,CJACIF10,Letter Rearrangement,https://www.codechef.com/problems/CJACIF10,Reasoning Ability Problems - Past Years Reasoning Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,CJACIF10,Letter Rearrangement,https://www.codechef.com/problems/CJACIF10,Reasoning Ability Problems - Past Years Reasoning Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,CJACIF11,Children in a Row Arrangement,https://www.codechef.com/problems/CJACIF11,Reasoning Ability Problems - Past Years Reasoning Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,CJACIF11,Children in a Row Arrangement,https://www.codechef.com/problems/CJACIF11,Reasoning Ability Problems - Past Years Reasoning Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,CJACIF12,Coding-decoding,https://www.codechef.com/problems/CJACIF12,Reasoning Ability Problems - Past Years Reasoning Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,CJACIF12,Coding-decoding,https://www.codechef.com/problems/CJACIF12,Reasoning Ability Problems - Past Years Reasoning Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,CJACIF14,Statement and Conclusion,https://www.codechef.com/problems/CJACIF14,Reasoning Ability Problems - Past Years Reasoning Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,CJACIF14,Statement and Conclusion,https://www.codechef.com/problems/CJACIF14,Reasoning Ability Problems - Past Years Reasoning Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,CJACIF15,Find the Odd One Out,https://www.codechef.com/problems/CJACIF15,Reasoning Ability Problems - Past Years Reasoning Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,CJACIF15,Find the Odd One Out,https://www.codechef.com/problems/CJACIF15,Reasoning Ability Problems - Past Years Reasoning Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,CJACIF16,Letter Rearrangement,https://www.codechef.com/problems/CJACIF16,Reasoning Ability Problems - Past Years Reasoning Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,CJACIF16,Letter Rearrangement,https://www.codechef.com/problems/CJACIF16,Reasoning Ability Problems - Past Years Reasoning Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,CJACIF17,Find the missing term in alphabet series,https://www.codechef.com/problems/CJACIF17,Reasoning Ability Problems - Past Years Reasoning Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,CJACIF17,Find the missing term in alphabet series,https://www.codechef.com/problems/CJACIF17,Reasoning Ability Problems - Past Years Reasoning Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL11,Antonym of Judicious,https://www.codechef.com/problems/AAKCGL11,Verbal Ability Problems - Past Years Verbal Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL11,Antonym of Judicious,https://www.codechef.com/problems/AAKCGL11,Verbal Ability Problems - Past Years Verbal Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL12,Synonym of Soporific,https://www.codechef.com/problems/AAKCGL12,Verbal Ability Problems - Past Years Verbal Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL12,Synonym of Soporific,https://www.codechef.com/problems/AAKCGL12,Verbal Ability Problems - Past Years Verbal Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL13,Correct Sentence Selection,https://www.codechef.com/problems/AAKCGL13,Verbal Ability Problems - Past Years Verbal Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL13,Correct Sentence Selection,https://www.codechef.com/problems/AAKCGL13,Verbal Ability Problems - Past Years Verbal Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL14,One Word Substitution,https://www.codechef.com/problems/AAKCGL14,Verbal Ability Problems - Past Years Verbal Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL14,One Word Substitution,https://www.codechef.com/problems/AAKCGL14,Verbal Ability Problems - Past Years Verbal Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL15,Fill in the Blanks,https://www.codechef.com/problems/AAKCGL15,Verbal Ability Problems - Past Years Verbal Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL15,Fill in the Blanks,https://www.codechef.com/problems/AAKCGL15,Verbal Ability Problems - Past Years Verbal Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL16,Error Spotting,https://www.codechef.com/problems/AAKCGL16,Verbal Ability Problems - Past Years Verbal Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL16,Error Spotting,https://www.codechef.com/problems/AAKCGL16,Verbal Ability Problems - Past Years Verbal Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL17,Animal Sound Analogy,https://www.codechef.com/problems/AAKCGL17,Verbal Ability Problems - Past Years Verbal Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL17,Animal Sound Analogy,https://www.codechef.com/problems/AAKCGL17,Verbal Ability Problems - Past Years Verbal Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL18,Idioms and phrases,https://www.codechef.com/problems/AAKCGL18,Verbal Ability Problems - Past Years Verbal Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL18,Idioms and phrases,https://www.codechef.com/problems/AAKCGL18,Verbal Ability Problems - Past Years Verbal Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL19,Sentence Rearrangement Problem,https://www.codechef.com/problems/AAKCGL19,Verbal Ability Problems - Past Years Verbal Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL19,Sentence Rearrangement Problem,https://www.codechef.com/problems/AAKCGL19,Verbal Ability Problems - Past Years Verbal Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL20,Antonyms,https://www.codechef.com/problems/AAKCGL20,Verbal Ability Problems - Past Years Verbal Ability Problems
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL20,Antonyms,https://www.codechef.com/problems/AAKCGL20,Verbal Ability Problems - Past Years Verbal Ability Problems
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL21,Primary Purpose of Software Testing,https://www.codechef.com/problems/AAKCGL21,Technical Questions - Past Years Technical Questions
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL21,Primary Purpose of Software Testing,https://www.codechef.com/problems/AAKCGL21,Technical Questions - Past Years Technical Questions
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL22,Regression Testing,https://www.codechef.com/problems/AAKCGL22,Technical Questions - Past Years Technical Questions
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL22,Regression Testing,https://www.codechef.com/problems/AAKCGL22,Technical Questions - Past Years Technical Questions
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL23,Purpose of Load Testing,https://www.codechef.com/problems/AAKCGL23,Technical Questions - Past Years Technical Questions
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL23,Purpose of Load Testing,https://www.codechef.com/problems/AAKCGL23,Technical Questions - Past Years Technical Questions
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL24,Testing All Possible Routes,https://www.codechef.com/problems/AAKCGL24,Technical Questions - Past Years Technical Questions
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL24,Testing All Possible Routes,https://www.codechef.com/problems/AAKCGL24,Technical Questions - Past Years Technical Questions
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL25,Usability Testing,https://www.codechef.com/problems/AAKCGL25,Technical Questions - Past Years Technical Questions
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL25,Usability Testing,https://www.codechef.com/problems/AAKCGL25,Technical Questions - Past Years Technical Questions
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL26,Functions of CPU,https://www.codechef.com/problems/AAKCGL26,Technical Questions - Past Years Technical Questions
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL26,Functions of CPU,https://www.codechef.com/problems/AAKCGL26,Technical Questions - Past Years Technical Questions
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL27,Input Devices,https://www.codechef.com/problems/AAKCGL27,Technical Questions - Past Years Technical Questions
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL27,Input Devices,https://www.codechef.com/problems/AAKCGL27,Technical Questions - Past Years Technical Questions
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL28,Primary Function of ALU,https://www.codechef.com/problems/AAKCGL28,Technical Questions - Past Years Technical Questions
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL28,Primary Function of ALU,https://www.codechef.com/problems/AAKCGL28,Technical Questions - Past Years Technical Questions
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL29,CPU Directly Accessible Memory,https://www.codechef.com/problems/AAKCGL29,Technical Questions - Past Years Technical Questions
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL29,CPU Directly Accessible Memory,https://www.codechef.com/problems/AAKCGL29,Technical Questions - Past Years Technical Questions
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL30,Router,https://www.codechef.com/problems/AAKCGL30,Technical Questions - Past Years Technical Questions
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL30,Router,https://www.codechef.com/problems/AAKCGL30,Technical Questions - Past Years Technical Questions
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL31,Network Topology,https://www.codechef.com/problems/AAKCGL31,Technical Questions - Past Years Technical Questions
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL31,Network Topology,https://www.codechef.com/problems/AAKCGL31,Technical Questions - Past Years Technical Questions
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL32,User Authentication Method,https://www.codechef.com/problems/AAKCGL32,Technical Questions - Past Years Technical Questions
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL32,User Authentication Method,https://www.codechef.com/problems/AAKCGL32,Technical Questions - Past Years Technical Questions
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL33,Attack Identification,https://www.codechef.com/problems/AAKCGL33,Technical Questions - Past Years Technical Questions
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL33,Attack Identification,https://www.codechef.com/problems/AAKCGL33,Technical Questions - Past Years Technical Questions
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL34,Firewall,https://www.codechef.com/problems/AAKCGL34,Technical Questions - Past Years Technical Questions
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL34,Firewall,https://www.codechef.com/problems/AAKCGL34,Technical Questions - Past Years Technical Questions
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL35,Social Engineering Breach,https://www.codechef.com/problems/AAKCGL35,Technical Questions - Past Years Technical Questions
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL35,Social Engineering Breach,https://www.codechef.com/problems/AAKCGL35,Technical Questions - Past Years Technical Questions
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL36,Cloud Archival Storage Service,https://www.codechef.com/problems/AAKCGL36,Technical Questions - Past Years Technical Questions
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL36,Cloud Archival Storage Service,https://www.codechef.com/problems/AAKCGL36,Technical Questions - Past Years Technical Questions
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL37,Serverless Computing,https://www.codechef.com/problems/AAKCGL37,Technical Questions - Past Years Technical Questions
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL37,Serverless Computing,https://www.codechef.com/problems/AAKCGL37,Technical Questions - Past Years Technical Questions
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL38,Load Balancer,https://www.codechef.com/problems/AAKCGL38,Technical Questions - Past Years Technical Questions
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL38,Load Balancer,https://www.codechef.com/problems/AAKCGL38,Technical Questions - Past Years Technical Questions
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL39,Docker in Cloud Computing,https://www.codechef.com/problems/AAKCGL39,Technical Questions - Past Years Technical Questions
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL39,Docker in Cloud Computing,https://www.codechef.com/problems/AAKCGL39,Technical Questions - Past Years Technical Questions
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL40,Cloud Service Model for Applications,https://www.codechef.com/problems/AAKCGL40,Technical Questions - Past Years Technical Questions
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL40,Cloud Service Model for Applications,https://www.codechef.com/problems/AAKCGL40,Technical Questions - Past Years Technical Questions
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL41,Role of a SIEM System,https://www.codechef.com/problems/AAKCGL41,Technical Questions - Past Years Technical Questions
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL41,Role of a SIEM System,https://www.codechef.com/problems/AAKCGL41,Technical Questions - Past Years Technical Questions
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL42,Ransomware,https://www.codechef.com/problems/AAKCGL42,Technical Questions - Past Years Technical Questions
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL42,Ransomware,https://www.codechef.com/problems/AAKCGL42,Technical Questions - Past Years Technical Questions
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL43,Man in the Middle Attack,https://www.codechef.com/problems/AAKCGL43,Technical Questions - Past Years Technical Questions
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL43,Man in the Middle Attack,https://www.codechef.com/problems/AAKCGL43,Technical Questions - Past Years Technical Questions
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL44,Access Control,https://www.codechef.com/problems/AAKCGL44,Technical Questions - Past Years Technical Questions
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL44,Access Control,https://www.codechef.com/problems/AAKCGL44,Technical Questions - Past Years Technical Questions
missing_rating,Company Based Questions,Deloitte NLA Questions,AAKCGL45,Incident Response Plan,https://www.codechef.com/problems/AAKCGL45,Technical Questions - Past Years Technical Questions
missing_metadata,Company Based Questions,Deloitte NLA Questions,AAKCGL45,Incident Response Plan,https://www.codechef.com/problems/AAKCGL45,Technical Questions - Past Years Technical Questions
missing_rating,Company Based Questions,WIPRO Elite Questions,YJQPVI01,Buy Apples,https://www.codechef.com/problems/YJQPVI01,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,YJQPVI01,Buy Apples,https://www.codechef.com/problems/YJQPVI01,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,YJQPVI02,Parity Partition,https://www.codechef.com/problems/YJQPVI02,Coding Problems - Past Years Coding Problems
missing_metadata,Company Based Questions,WIPRO Elite Questions,YJQPVI02,Parity Partition,https://www.codechef.com/problems/YJQPVI02,Coding Problems - Past Years Coding Problems
missing_rating,Company Based Questions,WIPRO Elite Questions,YJQPVI03,Word Reversal,https://www.codechef.com/problems/YJQPVI03,Coding Problems - Past Years Coding Problems
