Section,Practice Path,Description,Lesson,Problem Order,Problem Name,Problem Code,Difficulty Rating,Difficulty Label,Official URL,Estimated Time,Tags,Companies,Certificate,Status
Other Practice Paths,Practice C#,Learn the basics of C# programming with ease in this interactive and practical course. Master the basic syntax of the language and build a solid foundation for developing Windows applications.,"Input, Output and Arithmetic - Concept & Practice",4,Multiple Choice Question,CSPRACREAR1A,,Hard,https://www.codechef.com/problems/CSPRACREAR1A,,,,No,Unattempted
Other Practice Paths,Practice C#,Learn the basics of C# programming with ease in this interactive and practical course. Master the basic syntax of the language and build a solid foundation for developing Windows applications.,"Input, Output and Arithmetic - Concept & Practice",5,Chef and Instant Noodles,INSTNOODLE,456,Easy,https://www.codechef.com/problems/INSTNOODLE,,"Arithmetic, Basic Math, Mathematics",,No,Unattempted
Other Practice Paths,Practice C#,Learn the basics of C# programming with ease in this interactive and practical course. Master the basic syntax of the language and build a solid foundation for developing Windows applications.,"Input, Output and Arithmetic - Concept & Practice",6,Multiple Choice Question,CSPRACMCQ4,,Easy,https://www.codechef.com/problems/CSPRACMCQ4,,,,No,Unattempted
Other Practice Paths,Practice C#,Learn the basics of C# programming with ease in this interactive and practical course. Master the basic syntax of the language and build a solid foundation for developing Windows applications.,"Input, Output and Arithmetic - Concept & Practice",7,CodeChef Learn Problem Solving,CCLEARN,287,Easy,https://www.codechef.com/problems/CCLEARN,,"Basic Math, Mathematics",,No,Unattempted
Other Practice Paths,Practice C#,Learn the basics of C# programming with ease in this interactive and practical course. Master the basic syntax of the language and build a solid foundation for developing Windows applications.,"Input, Output and Arithmetic - Additional practice",8,Multiple Choice Question,CSPRACMCQ2,,Easy,https://www.codechef.com/problems/CSPRACMCQ2,,,,No,Unattempted
Other Practice Paths,Practice C#,Learn the basics of C# programming with ease in this interactive and practical course. Master the basic syntax of the language and build a solid foundation for developing Windows applications.,"Input, Output and Arithmetic - Additional practice",9,Learning SQL,LEARNSQL,339,Easy,https://www.codechef.com/problems/LEARNSQL,,,,No,Unattempted
Other Practice Paths,Practice C#,Learn the basics of C# programming with ease in this interactive and practical course. Master the basic syntax of the language and build a solid foundation for developing Windows applications.,"Input, Output and Arithmetic - Additional practice",10,Multiple Choice Question,CSPRACMCQ3,,Easy,https://www.codechef.com/problems/CSPRACMCQ3,,,,No,Unattempted
Other Practice Paths,Practice C#,Learn the basics of C# programming with ease in this interactive and practical course. Master the basic syntax of the language and build a solid foundation for developing Windows applications.,"Input, Output and Arithmetic - Additional practice",11,Parking Charges,PARKINGCHARG,416,Easy,https://www.codechef.com/problems/PARKINGCHARG,,,,No,Unattempted
Other Practice Paths,Practice C#,Learn the basics of C# programming with ease in this interactive and practical course. Master the basic syntax of the language and build a solid foundation for developing Windows applications.,Conditionals - Concept & Practice,12,Multiple Choice Question,CSPRACMCQ5,,Easy,https://www.codechef.com/problems/CSPRACMCQ5,,,,No,Unattempted
Other Practice Paths,Practice C#,Learn the basics of C# programming with ease in this interactive and practical course. Master the basic syntax of the language and build a solid foundation for developing Windows applications.,Conditionals - Concept & Practice,13,Chef and Brain Speed,CBSPEED,288,Easy,https://www.codechef.com/problems/CBSPEED,,Basic Programming Concepts,,No,Unattempted
Other Practice Paths,Practice C#,Learn the basics of C# programming with ease in this interactive and practical course. Master the basic syntax of the language and build a solid foundation for developing Windows applications.,Conditionals - Concept & Practice,14,Multiple Choice Question,CSPRACMCQ6,,Easy,https://www.codechef.com/problems/CSPRACMCQ6,,,,No,Unattempted
Other Practice Paths,Practice C#,Learn the basics of C# programming with ease in this interactive and practical course. Master the basic syntax of the language and build a solid foundation for developing Windows applications.,Conditionals - Concept & Practice,15,Alice and Marks,MARKSTW,362,Easy,https://www.codechef.com/problems/MARKSTW,,Basic Programming Concepts,,No,Unattempted
Other Practice Paths,Practice C#,Learn the basics of C# programming with ease in this interactive and practical course. Master the basic syntax of the language and build a solid foundation for developing Windows applications.,Conditionals - Concept & Practice,16,Multiple Choice Question,CSPRACMCQ9,,Easy,https://www.codechef.com/problems/CSPRACMCQ9,,,,No,Unattempted
Other Practice Paths,Practice C#,Learn the basics of C# programming with ease in this interactive and practical course. Master the basic syntax of the language and build a solid foundation for developing Windows applications.,Conditionals - Concept & Practice,17,Oneful Pairs,ONEFULPAIRS,374,Easy,https://www.codechef.com/problems/ONEFULPAIRS,,,,No,Unattempted
Other Practice Paths,Practice C#,Learn the basics of C# programming with ease in this interactive and practical course. Master the basic syntax of the language and build a solid foundation for developing Windows applications.,Conditionals - Additional practice,18,Rearrange Code,CSPRACREARR2,,Easy,https://www.codechef.com/problems/CSPRACREARR2,,,,No,Unattempted
Other Practice Paths,Practice C#,Learn the basics of C# programming with ease in this interactive and practical course. Master the basic syntax of the language and build a solid foundation for developing Windows applications.,Conditionals - Additional practice,19,My very 1st contest!,MY1STCONTEST,284,Easy,https://www.codechef.com/problems/MY1STCONTEST,,,,No,Unattempted
Other Practice Paths,Practice C#,Learn the basics of C# programming with ease in this interactive and practical course. Master the basic syntax of the language and build a solid foundation for developing Windows applications.,Conditionals - Additional practice,20,Multiple Choice Question,CSPRACMCQ8,,Easy,https://www.codechef.com/problems/CSPRACMCQ8,,,,No,Unattempted
Other Practice Paths,Practice C#,Learn the basics of C# programming with ease in this interactive and practical course. Master the basic syntax of the language and build a solid foundation for developing Windows applications.,Conditionals - Additional practice,21,Black cells in a chessboard,BLACKCEL,746,Easy,https://www.codechef.com/problems/BLACKCEL,,,,No,Unattempted
Other Practice Paths,Practice C#,Learn the basics of C# programming with ease in this interactive and practical course. Master the basic syntax of the language and build a solid foundation for developing Windows applications.,Conditionals - Additional practice,22,Multiple Choice Question,CSPRACMCQ7,,Easy,https://www.codechef.com/problems/CSPRACMCQ7,,,,No,Unattempted
Other Practice Paths,Practice C#,Learn the basics of C# programming with ease in this interactive and practical course. Master the basic syntax of the language and build a solid foundation for developing Windows applications.,Conditionals - Additional practice,23,AB Difference,ABDIFF,347,Easy,https://www.codechef.com/problems/ABDIFF,,,,No,Unattempted
Other Practice Paths,Practice C#,Learn the basics of C# programming with ease in this interactive and practical course. Master the basic syntax of the language and build a solid foundation for developing Windows applications.,Loops - Concept & Practice,24,Rearrange Code,CSPRACREARR3,,Easy,https://www.codechef.com/problems/CSPRACREARR3,,,,No,Unattempted
Other Practice Paths,Practice C#,Learn the basics of C# programming with ease in this interactive and practical course. Master the basic syntax of the language and build a solid foundation for developing Windows applications.,Loops - Concept & Practice,25,Add Two Numbers,FLOW001,242,Easy,https://www.codechef.com/problems/FLOW001,,"Algorithms, Implementation",,No,Unattempted
Other Practice Paths,Practice C#,Learn the basics of C# programming with ease in this interactive and practical course. Master the basic syntax of the language and build a solid foundation for developing Windows applications.,Loops - Concept & Practice,26,Multiple Choice Question,CSPRACMCQ11,,Easy,https://www.codechef.com/problems/CSPRACMCQ11,,,,No,Unattempted
Other Practice Paths,Practice C#,Learn the basics of C# programming with ease in this interactive and practical course. Master the basic syntax of the language and build a solid foundation for developing Windows applications.,Loops - Concept & Practice,27,Good Turn,GDTURN,238,Easy,https://www.codechef.com/problems/GDTURN,,"Basic Programming Concepts, Conditional Statements",,No,Unattempted
Other Practice Paths,Practice C#,Learn the basics of C# programming with ease in this interactive and practical course. Master the basic syntax of the language and build a solid foundation for developing Windows applications.,Loops - Concept & Practice,28,Multiple Choice Question,CSPRACMCQ10,,Easy,https://www.codechef.com/problems/CSPRACMCQ10,,,,No,Unattempted
Other Practice Paths,Practice C#,Learn the basics of C# programming with ease in this interactive and practical course. Master the basic syntax of the language and build a solid foundation for developing Windows applications.,Loops - Concept & Practice,29,Water Consumption,WATERCONS,254,Easy,https://www.codechef.com/problems/WATERCONS,,,,No,Unattempted
Other Practice Paths,Practice C#,Learn the basics of C# programming with ease in this interactive and practical course. Master the basic syntax of the language and build a solid foundation for developing Windows applications.,Loops - Additional practice,30,Multiple Choice Question,CSPRACMCQ12,,Easy,https://www.codechef.com/problems/CSPRACMCQ12,,,,No,Unattempted
Other Practice Paths,Practice C#,Learn the basics of C# programming with ease in this interactive and practical course. Master the basic syntax of the language and build a solid foundation for developing Windows applications.,Loops - Additional practice,31,Age Limit,AGELIMIT,245,Easy,https://www.codechef.com/problems/AGELIMIT,,,,No,Unattempted
Other Practice Paths,Practice C#,Learn the basics of C# programming with ease in this interactive and practical course. Master the basic syntax of the language and build a solid foundation for developing Windows applications.,Loops - Additional practice,32,Multiple Choice Question,CSPRACMCQ13,,Easy,https://www.codechef.com/problems/CSPRACMCQ13,,,,No,Unattempted
Other Practice Paths,Practice C#,Learn the basics of C# programming with ease in this interactive and practical course. Master the basic syntax of the language and build a solid foundation for developing Windows applications.,Loops - Additional practice,33,Squats,SQUATS,249,Easy,https://www.codechef.com/problems/SQUATS,,,,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,"Input, Output and Arithmetic - Concept & Practice",1,Multiple Choice Question,GOPRACMCQ1,,Easy,https://www.codechef.com/problems/GOPRACMCQ1,,,,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,"Input, Output and Arithmetic - Concept & Practice",2,Number Mirror,START01,200,Easy,https://www.codechef.com/problems/START01,,,,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,"Input, Output and Arithmetic - Concept & Practice",3,Rearrange Code,GOPRACREARR1,,Easy,https://www.codechef.com/problems/GOPRACREARR1,,,,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,"Input, Output and Arithmetic - Concept & Practice",4,Multiple Choice Question,GOPRACREAR1A,,Easy,https://www.codechef.com/problems/GOPRACREAR1A,,,,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,"Input, Output and Arithmetic - Concept & Practice",5,Chef and Instant Noodles,INSTNOODLE,456,Easy,https://www.codechef.com/problems/INSTNOODLE,,"Arithmetic, Basic Math, Mathematics",,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,"Input, Output and Arithmetic - Concept & Practice",6,Multiple Choice Question,GOPRACMCQ4,,Easy,https://www.codechef.com/problems/GOPRACMCQ4,,,,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,"Input, Output and Arithmetic - Concept & Practice",7,CodeChef Learn Problem Solving,CCLEARN,287,Easy,https://www.codechef.com/problems/CCLEARN,,"Basic Math, Mathematics",,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,"Input, Output and Arithmetic - Additional practice",8,Multiple Choice Question,GOPRACMCQ2,,Easy,https://www.codechef.com/problems/GOPRACMCQ2,,,,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,"Input, Output and Arithmetic - Additional practice",9,Learning SQL,LEARNSQL,339,Easy,https://www.codechef.com/problems/LEARNSQL,,,,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,"Input, Output and Arithmetic - Additional practice",10,Multiple Choice Question,GOPRACMCQ3,,Easy,https://www.codechef.com/problems/GOPRACMCQ3,,,,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,"Input, Output and Arithmetic - Additional practice",11,Parking Charges,PARKINGCHARG,416,Easy,https://www.codechef.com/problems/PARKINGCHARG,,,,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,Conditionals - Concept & Practice,12,Multiple Choice Question,GOPRACMCQ5,,Easy,https://www.codechef.com/problems/GOPRACMCQ5,,,,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,Conditionals - Concept & Practice,13,Chef and Brain Speed,CBSPEED,288,Easy,https://www.codechef.com/problems/CBSPEED,,Basic Programming Concepts,,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,Conditionals - Concept & Practice,14,Multiple Choice Question,GOPRACMCQ6,,Easy,https://www.codechef.com/problems/GOPRACMCQ6,,,,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,Conditionals - Concept & Practice,15,Alice and Marks,MARKSTW,362,Easy,https://www.codechef.com/problems/MARKSTW,,Basic Programming Concepts,,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,Conditionals - Concept & Practice,16,Multiple Choice Question,GOPRACMCQ9,,Easy,https://www.codechef.com/problems/GOPRACMCQ9,,,,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,Conditionals - Concept & Practice,17,Oneful Pairs,ONEFULPAIRS,374,Easy,https://www.codechef.com/problems/ONEFULPAIRS,,,,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,Conditionals - Additional practice,18,Rearrange Code,GOPRACREARR2,,Easy,https://www.codechef.com/problems/GOPRACREARR2,,,,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,Conditionals - Additional practice,19,My very 1st contest!,MY1STCONTEST,284,Easy,https://www.codechef.com/problems/MY1STCONTEST,,,,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,Conditionals - Additional practice,20,Multiple Choice Question,GOPRACMCQ8,,Easy,https://www.codechef.com/problems/GOPRACMCQ8,,,,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,Conditionals - Additional practice,21,Black cells in a chessboard,BLACKCEL,746,Easy,https://www.codechef.com/problems/BLACKCEL,,,,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,Conditionals - Additional practice,22,Multiple Choice Question,GOPRACMCQ7,,Easy,https://www.codechef.com/problems/GOPRACMCQ7,,,,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,Conditionals - Additional practice,23,AB Difference,ABDIFF,347,Easy,https://www.codechef.com/problems/ABDIFF,,,,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,Loops - Concept & Practice,24,Rearrange Code,GOPRACREARR3,,Easy,https://www.codechef.com/problems/GOPRACREARR3,,,,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,Loops - Concept & Practice,25,Add Two Numbers,FLOW001,242,Easy,https://www.codechef.com/problems/FLOW001,,"Algorithms, Implementation",,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,Loops - Concept & Practice,26,Multiple Choice Question,GOPRACMCQ11,,Easy,https://www.codechef.com/problems/GOPRACMCQ11,,,,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,Loops - Concept & Practice,27,Good Turn,GDTURN,238,Easy,https://www.codechef.com/problems/GDTURN,,"Basic Programming Concepts, Conditional Statements",,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,Loops - Concept & Practice,28,Multiple Choice Question,GOPRACMCQ10,,Easy,https://www.codechef.com/problems/GOPRACMCQ10,,,,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,Loops - Concept & Practice,29,Water Consumption,WATERCONS,254,Easy,https://www.codechef.com/problems/WATERCONS,,,,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,Loops - Additional practice,30,Multiple Choice Question,GOPRACMCQ12,,Easy,https://www.codechef.com/problems/GOPRACMCQ12,,,,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,Loops - Additional practice,31,Age Limit,AGELIMIT,245,Easy,https://www.codechef.com/problems/AGELIMIT,,,,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,Loops - Additional practice,32,Multiple Choice Question,GOPRACMCQ13,,Easy,https://www.codechef.com/problems/GOPRACMCQ13,,,,No,Unattempted
Other Practice Paths,Practice Go,Learn the basics of Go programming with ease in this interactive and practical course. This course will provide a good base to building real world applications in go.,Loops - Additional practice,33,Squats,SQUATS,249,Easy,https://www.codechef.com/problems/SQUATS,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,1,Lead Game,LEADGAME,,Easy,https://www.codechef.com/problems/LEADGAME,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,2,List of Books,BOOKLIST,,Hard,https://www.codechef.com/problems/BOOKLIST,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,3,Longest Palindrome,LONGPALI,,Hard,https://www.codechef.com/problems/LONGPALI,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,4,End of Corruption,ENDCORR,,Medium,https://www.codechef.com/problems/ENDCORR,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,5,Discrepancies in the Voters List,VOTERSDI,,Medium,https://www.codechef.com/problems/VOTERSDI,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,6,Reverse,IAREVERS,,Medium,https://www.codechef.com/problems/IAREVERS,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,7,Zero One Tiles,TILES01,,Medium,https://www.codechef.com/problems/TILES01,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,8,Next Permutation,NEXTPERM,,Hard,https://www.codechef.com/problems/NEXTPERM,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,9,Sorting Rows of Numbers,SORTROWS,,Medium,https://www.codechef.com/problems/SORTROWS,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,10,Whats the Rank,IARANK,,Hard,https://www.codechef.com/problems/IARANK,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,11,Dividing Sequences,DIVSEQ,,Hard,https://www.codechef.com/problems/DIVSEQ,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,12,Average,AVERAGE,,Medium,https://www.codechef.com/problems/AVERAGE,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,13,Word List,WORDLIST,,Medium,https://www.codechef.com/problems/WORDLIST,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,14,Permutation Cycles,CYCLEPER,,Medium,https://www.codechef.com/problems/CYCLEPER,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,15,The Great Escape,GREATESC,,Medium,https://www.codechef.com/problems/GREATESC,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,16,Number of Tilings,TILINGS,,Hard,https://www.codechef.com/problems/TILINGS,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,17,Find the Numbers,FINDNUMS,,Medium,https://www.codechef.com/problems/FINDNUMS,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,18,Repetition Free Numbers,REPFREE,,Hard,https://www.codechef.com/problems/REPFREE,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,19,Indraneels Pyramid,PYRAMID,,Medium,https://www.codechef.com/problems/PYRAMID,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,20,The Siruseri Sports Stadium,STADIUM,,Hard,https://www.codechef.com/problems/STADIUM,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,21,Equal Gifts,EQGIFTS,,Hard,https://www.codechef.com/problems/EQGIFTS,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,22,Find the Permutation,FINDPERM,,Hard,https://www.codechef.com/problems/FINDPERM,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,23,Railway Caterers,RAILCTER,,Medium,https://www.codechef.com/problems/RAILCTER,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,24,Speculating on Buffaloes,BUFFALOE,,Hard,https://www.codechef.com/problems/BUFFALOE,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,25,Sorting Books,BOOKSORT,,Hard,https://www.codechef.com/problems/BOOKSORT,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,26,The Timber Auction,TIMBER,,Medium,https://www.codechef.com/problems/TIMBER,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,27,Draw Fixing,DRAWFIX,,Hard,https://www.codechef.com/problems/DRAWFIX,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,28,Critical Intersections,CRITINTS,,Hard,https://www.codechef.com/problems/CRITINTS,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,29,Catering Contracts,CATERCON,,Hard,https://www.codechef.com/problems/CATERCON,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,30,Leaf Eaters,LEAFEAT,,Hard,https://www.codechef.com/problems/LEAFEAT,,,,No,Unattempted
Other Practice Paths,Practice for ZCO and INOI,Prepare for ZCO and INOI via specially curated practice problems and past exam problems. Read our roadmap - https://www.codechef.com/blogs/prepare-for-zco-inoi-ioi-exam,Practice problems - IARCS OPC Problems,31,The Bickering Task Force,TASKFRCE,,Hard,https://www.codechef.com/problems/TASKFRCE,,,,No,Unattempted
